id_pedido;id_cliente;nome_cliente;email;telefone;data_pedido;estado;cidade;canal_venda;dispositivo;categoria_produto;produto;quantidade;preco_unitario;desconto_pct;frete;valor_total;forma_pagamento;parcelas;idade_cliente;renda_mensal;tempo_cliente_meses;nivel_fidelidade;id_parceiro;avaliacao;devolvido;cupom_usado;recomprou_90d
PED2026010358;CLI02378;Zeca Dias;zecadias.2378@exemplo.com;41928911794;2026-07-26;SP;São Paulo;APP;DESKTOP;Eletrodomésticos;Cafeteira;1;574.74;0;19.04;593.78;CARTAO_CREDITO;1;39;3356.75;33;Ouro;PROPRIO;3;0;0;0
PED2026001313;CLI02825;Wesley Teixeira;wesleyteixeira.2825@exemplo.com;(71) 92864-9298;2026-06-10;SP;SÃO PAULO;LOJA_FISICA;DESKTOP;Jogos;Headset Gamer;3;675.78;0;0;2027.34;PIX;1;73;4642.84;58;Diamante;PROPRIO;4;0;0;0
PED2026011341;CLI01565;Karen Pereira;karenpereira.1565@exemplo.com;(81) 93956-2707;2026-06-01;RJ;Rio de Janeiro;MARKETPLACE;DESKTOP;Casa e Decoração;Jogo de Cama;1;255.46;0.2;29.23;233.6;BOLETO;1;63;4069.57;74;Diamante;PARC121;5;0;1;1
PED2026011766;CLI01416;Carla Silva;carlasilva.1416@exemplo.com;(21) 96567-9567;2026-05-27;SP;São Paulo;MARKETPLACE;DESKTOP;Esportes;Bicicleta;1;2087.85;0.05;0;1983.46;PIX;1;48;5554.26;51;Ouro;PARC059;4;0;0;0
PED2026011215;CLI01293;Felipe Lima;felipelima.1293@exemplo.com;(21) 94323-9003;2026-08-18;SP;São Paulo;SITE;MOBILE;Moda e Acessórios;Mochila;1;629.4;0;0;629.4;CARTAO_DEBITO;1;34;3743.61;74;Diamante;PROPRIO;5;0;0;1
PED2026005333;CLI01303;Paulo Gomes;paulogomes.1303@exemplo.com;+55 41 95854-6396;2026-02-25;RS;Porto Alegre;Loja Física;MOBILE;Eletrônicos;Console;2;2500;0;0;5000;CARTAO_CREDITO;1;28;5168.59;29;Ouro;PROPRIO;5;0;0;1
PED2026008604;CLI01185;Wesley Oliveira;wesleyoliveira.1185@exemplo.com;(61) 92998-8722;2026-03-18;SP;São Paulo;APP;MOBILE;Informática;Mouse sem fio;1;201.43;0;33.53;234.96;PIX;1;43;5631.15;43;Ouro;PROPRIO;3;0;0;0
PED2026003750;CLI01750;Olivia Teixeira;oliviateixeira.1750@exemplo.com;(47) 93089-8899;2026-02-23;RJ;Rio de Janeiro;APP;tablet;Telefonia;Fone Bluetooth;3;796.28;0;0;2388.84;PIX;1;43;3107.51;9;Prata;PROPRIO;3;1;0;0
PED2026006903;CLI01877;Nicolas Martins;nicolasmartins.1877@exemplo.com;(71) 99605-9238;2026-05-24;GOIÁS;Goiânia;MARKETPLACE;MOBILE;Telefonia;Smartphone;1;3797.46;0;0;3797.46;PIX;1;18;3819.43;43;Diamante;PARC105;5;0;0;1
PED2026004442;CLI00279;Gabriela Barbosa;gabrielabarbosa.279@exemplo.com;71900649623;2026-01-02;MG; Belo Horizonte ;MARKETPLACE;MOBILE;Informática;Monitor;4;4200;0.2;21.1;13461.1;PIX;1;33;4063.19;47;Ouro;PARC116;3;0;1;1
PED2026007343;CLI00763;Yasmin Nunes;yasminnunes.763@exemplo.com;(81) 99635-8088;2026-04-07;PR;Curitiba;SITE;MOBILE;Eletrodomésticos;Micro-ondas;2;1091.71;0;0;2183.41;CARTAO_CREDITO;1;18;2791.43;71;Diamante;PROPRIO;3;0;0;0
PED2026004235;CLI01761;Paulo Teixeira;pauloteixeira.1761@exemplo.com;(51) 91563-0626;2026-08-12;SP;São Paulo;APP;MOBILE;Informática;SSD;1;573.83;0;0;573.83;CARTAO_CREDITO;4;33;2041.4;22;Ouro;PROPRIO;4;0;0;1
PED2026009485;CLI03353;Yasmin Almeida;yasminalmeida.3353@exemplo.com;(31) 92173-9946;2026-06-01;RO;Porto Velho;SITE;DESKTOP;Eletrodomésticos;Lavadora;2;1800;0.15;36.88;3096.88; PIX ;1;27;2029.25;60;Diamante;PROPRIO;5;0;1;0
PED2026003365;CLI02453;João Santos;joãosantos.2453@exemplo.com;(71) 92320-2452;2026-03-20;MG;Belo Horizonte;MARKETPLACE;MOBILE;Esportes;Tênis Corrida;2;659.61;0.1;0;1187.29;PIX;1;26;1777.55;57;Diamante;PARC217;4;0;0;0
PED2026003988;CLI02581;Wesley Vieira;wesleyvieira.2581@exemplo.com;(11) 92643-8635;2026-02-10;RS;Porto Alegre;app;TABLET;Telefonia;Smartphone;1;3564.44;0.1;0;3207.99;CARTAO_CREDITO;5;54;5363.98;43;Ouro;PROPRIO;4;0;1;1
PED2026004676;CLI01235;Henrique Gomes;henriquegomes.1235@exemplo.com;47973772853;2026-05-19;BA;Salvador;MARKETPLACE;MOBILE;Alimentação;Kit Café Especial;1;188.76;0.25;18.43;160.0;CARTAO_DEBITO;1;37;4716.27;80;Diamante;PARC229;4;0;1;1
PED2026011938;CLI02104;Olivia Souza;oliviasouza.2104@exemplo.com;(31) 98174-0376;2026-08-28;SP;São Paulo;APP;MOBILE;Alimentação;Cesta Gourmet;3;431.65;0.05;0;1230.19;PIX;1;18;4550.11;29;Ouro;PROPRIO;5;0;1;1
PED2026006535;CLI00501;Nicolas Nunes;nicolasnunes.501@exemplo.com;(85) 93401-8681;03-05-2026;RS;Porto Alegre;APP;mobile;Alimentação;Snacks;5;115.03;0.05;0;546.38;BOLETO;1;42;8267.12;29;Ouro;PROPRIO;5;0;1;1
PED2026006211;CLI00779;Ana Dias;anadias.779@exemplo.com;(47) 99237-5232;2026-07-21;BA;Salvador;APP;MOBILE;Telefonia;Carregador USB-C;1;66.82;0.1;25.21;85.35;CARTAO_CREDITO;10;60;6584.41;37;Ouro;PROPRIO;4;0;1;0
PED2026002618;CLI03125;Mariana Souza;marianasouza.3125@exemplo.com;(47) 96314-4170;2026-01-20;MG;BELO HORIZONTE;SITE;TABLET;Casa e Decoração;Luminária;1;151.14;0;21.82;172.96;CARTAO_CREDITO;10;62;3681.4;50;Diamante;PROPRIO;4;0;0;1
PED2026006916;CLI02827;Eduarda Barbosa;eduardabarbosa.2827@exemplo.com;(41) 93457-6354;2026-01-01;RS;Porto Alegre;APP;MOBILE;Eletrônicos;Smart TV;1;7122.92;0.1;0;6410.63;PIX;1;56;4391.5;62;Diamante;PROPRIO;4;0;1;0
PED2026004153;CLI01686;João Ramos;joãoramos.1686@exemplo.com;(81) 92755-9918;2026-07-27;mato grosso do sul;Campo Grande;MARKETPLACE;DESKTOP;Moda e Acessórios;Jaqueta;1;594.77;0.2;40.39;516.21;CARTAO_CREDITO;1;62;5352.49;60;Diamante;PARC107;5;0;1;0
PED2026008475;CLI01060;Ana Gomes;anagomes.1060@exemplo.com;(19) 90337-0009;2026-06-02;SP;São Paulo;APP;MOBILE;Alimentação;Suplemento Alimentar;1;202.15;0;13.35;215.5;PIX;1;24;2341.91;17;Prata;PROPRIO;4;0;0;0
PED2026011972;CLI01803;Vinicius Pereira;viniciuspereira.1803@exemplo.com;(21) 92580-0641;2026-07-31;SP;São Paulo;APP;MOBILE;Casa e Decoracao;Luminária;1;190.0;0;26.08;216.08;CARTAO_CREDITO;1;51;9296.92;16;Ouro;PROPRIO;4;0;0;1
PED2026000571;CLI02259;Diego Souza;diegosouza.2259@exemplo.com;(47) 95099-4953;12/08/2026;SC;Florianópolis;APP;MOBILE;Moda e Acessórios;Camiseta;2;122.22;0;16.49;260.94;CARTAO_CREDITO;1;59;12633.27;26;Ouro;PROPRIO;4;0;0;0
PED2026009419;CLI00851;Henrique Vieira;henriquevieira.851@exemplo.com;47 92427-8121;22-07-2026;SP;São Paulo;APP;DESKTOP;Eletrodomésticos;Geladeira;1;3956.93;0;0;3956.93;CARTAO_CREDITO;1;29;1882.75;55;Diamante;PROPRIO;4;0;0;1
PED2026008958;CLI01391;Thiago Dias;thiagodias.1391@exemplo.com;(31) 90420-7779;2026-07-16;SC;Florianópolis;APP;DESKTOP;Beleza e Saúde;Escova Elétrica;1;636.9;0;0;636.9;Pix;1;24;1583.38;25;Ouro;PROPRIO;5;0;0;1
PED2026002738;CLI00067; Ana Gomes ;anagomes.67@exemplo.com;(71) 97561-7083;2026-06-22;MG;Belo Horizonte;APP;MOBILE;Eletrodomésticos;Micro-ondas;1;734.21;0;0;734.21;PIX;1;38;2806.27;63;Diamante;PROPRIO;4;0;0;1
PED2026004286;CLI02326;Felipe Martins;felipemartins.2326@exemplo.com;(81) 97839-3616;2026-05-21;SC;Florianópolis;MARKETPLACE;DESKTOP;Informática;Notebook;1;8366.23;0.15;31.5;7142.8;PIX;1;38;2134.12;1;Bronze;PARC257;5;0;1;0
PED2026008804;CLI01308;Paulo Nunes;paulonunes.1308@exemplo.com;(51) 98622-8530;2026-03-07;CE;Fortaleza;SITE;DESKTOP;Casa e Decoração;Jogo de Cama;1;278.43;0;15.94;294.37;CARTAO_CREDITO;1;40;3072.01;82;Diamante;PROPRIO;5;0;0;1
PED2026007227;CLI03228;Lucas Ferreira;lucasferreira.3228@exemplo.com; 71944545619 ;2026-07-18;BA;Salvador;MARKETPLACE;DESKTOP;Beleza e Saúde;Escova Elétrica;3;650;0.2;0;1560.0;PIX;1;19;2239.64;15;Ouro;PARC110;4;0;1;0
PED2026000672;CLI00896;Sofia Dias;SOFIADIAS.896@EXEMPLO.COM;(81) 91141-4998;2026-01-15;MG;Belo Horizonte;APP;TABLET;Eletrônicos;Câmera Wi-Fi;2;627.7;0.2;0;1004.32;CARTAO_CREDITO;1;21;2453.98;24;Ouro;PROPRIO;5;0;1;1
PED2026005417;CLI01173;Olivia Souza;oliviasouza.1173@exemplo.com;+55 47 91765-2081;2026-03-24;SP;São Paulo;SITE;DESKTOP;Informática;SSD;1;430.57;0;14.11;444.68;CARTAO CREDITO;1;64;2528.81;81;Diamante;PROPRIO;5;0;0;1
PED2026003654;CLI01130;Isabela Santos;isabelasantos.1130@exemplo.com;(51) 92053-5555;2026-08-01;SP;São Paulo;APP;MOBILE;Moda e Acessórios;Mochila;1;183.04;0.1;17.21;181.94;PIX;1;41;1952.93;63;Diamante;PROPRIO;5;0;1;1
PED2026001769;CLI00268;Thiago Silva;thiagosilva.268@exemplo.com;(21) 92555-0224;2026-05-23;PE;Recife;APP;MOBILE;Esportes;Bicicleta;1;2243.79;0;0;2243.79;PIX;1;60;4133.26;70;Diamante;PROPRIO;3;0;0;1
PED2026008818;CLI01798;Ursula Oliveira;ursulaoliveira.1798@exemplo.com;11 93387-4226;2026-02-24;SP;São Paulo;SITE;MOBILE;Beleza e Saúde;Kit Skincare;1;94.2;0.05;39.15;128.64;PIX;1;38;4447.37;11;Prata;PROPRIO;4;0;1;0
PED2026002877;CLI03116;Olivia Gomes;oliviagomes.3116@exemplo.com;19935361560;2026-01-21;SP;São Paulo;APP;mobile;ELETRODOMÉSTICOS;Micro-ondas;2;1400;0;18.96;2818.96;CARTAO_DEBITO;1;40;3625.01;53;Ouro;PROPRIO;3;0;0;0
PED2026007661;CLI01708;Felipe Nunes;felipenunes.1708@exemplo.com;(71) 95382-6049;2026-07-29;MATO GROSSO;Cuiabá;MARKETPLACE;tablet;Eletrodomésticos;Lavadora;1;4800;0;0;4800;CARTAO_CREDITO;5;33;2648.42;14;Ouro;PARC235;3;0;0;1
PED2026005195;CLI01331; Isabela Pereira ;isabelapereira.1331@exemplo.com;(21) 91669-0240;2026-01-19;SP;São Paulo;app;DESKTOP;Eletrodomésticos;Cafeteira;2;383.71;0.2;0;613.94;BOLETO;1;44;2023.65;26;Ouro;PROPRIO;5;0;1;0
PED2026000318;CLI02256;Bruno Lima;brunolima.2256@exemplo.com;(47) 90711-7653;2026-08-04;SP;São Paulo;APP;MOBILE;Informática;Teclado mecânico;2;1153.48;0.25;36.64;1766.86;PIX;1;65;5802.72;58;Diamante;PROPRIO;5;0;1;0
PED2026008585;CLI00184;Carla Lima;carlalima.184@exemplo.com;+55 19 95244-5340;2026-08-13;PE;Recife;app;DESKTOP;Eletrodomésticos;Micro-ondas;1;902.1;0;0;902.1;CARTAO_CREDITO;3;34;3075.28;18;Prata;PROPRIO;4;0;0;0
PED2026008302;CLI01779;Wesley Santos;wesleysantos.1779@exemplo.com;(51) 94478-1780;2026-02-15;MG;Belo Horizonte;APP;MOBILE;eletrodomésticos;Micro-ondas;1;958.1;0.15;0;814.39;PIX;1;43;8370.78;41;Ouro;PROPRIO;4;0;0;0
PED2026005443;CLI02571;Paulo Nunes; paulonunes.2571@exemplo.com ; 11977555174 ;2026-04-12;mato grosso do sul;Campo Grande;MARKETPLACE;DESKTOP;Eletrodomésticos;Lavadora;1;2335.99;0.2;0;1868.8;PIX;1;45;1789.24;18;Ouro;PARC160;5;0;0;1
PED2026001814;CLI02887;Vinicius Ferreira;viniciusferreira.2887@exemplo.com;(31) 96654-6748;2026-02-14;SP;São Paulo;APP;TABLET; Eletrodomésticos ;Air Fryer;2;554.49;0.05;0;1053.52;PIX;1;29;3746.99;68;Diamante;PROPRIO;4;0;0;1
PED2026004526;CLI01011;Ursula Ferreira;ursulaferreira.1011@exemplo.com;19924468403;2026-03-16;MT;Cuiabá;SITE;DESKTOP;Moda e Acessórios;Jaqueta;1;653.13;0;27.12;680.25;CARTAO_CREDITO;6;26;2693.92;46;Diamante;PROPRIO;4;0;0;1
PED2026009500;CLI00477;Henrique Dias;henriquedias.477@exemplo.com;(71) 92982-6185;2026-07-05;SP;São Paulo;SITE;MOBILE;Telefonia;Smartwatch;1;1097.53;0.1;0;987.77;BOLETO;1;54;10550.25;36;Diamante;PROPRIO;5;0;0;0
PED2026010373;CLI02531;Zeca Martins;zecamartins.2531@exemplo.com;(21) 97095-7483;2026/03/16;SC;Florianópolis;APP;MOBILE;Moda e Acessórios;Camiseta;1;102.52;0;36.29;138.81;CARTAO_DEBITO;1;18;4328.94;21;Ouro;PROPRIO;4;0;0;0
PED2026008785;CLI01392;Mariana Martins;marianamartins.1392@exemplo.com;51 96414-1138;2026-08-16;SP;São Paulo;APP;DESKTOP;Telefonia;Fone Bluetooth;1;780.48;0.2;0;624.39;PIX;1;27;3407.85;83;Diamante;PROPRIO;5;0;1;0
PED2026005980;CLI01883;Mariana Silva;marianasilva.1883@exemplo.com;(21) 92882-7478;2026-07-20;BA;Salvador;MARKETPLACE;MOBILE;Eletrodomésticos;Cafeteira;1;133.99;0.1;11.34;131.93;PIX;1;42;1541.94;70;Diamante;PARC060;4;0;1;0
PED2026008802;CLI01304;Rafael Lima;rafaellima.1304@exemplo.com;(71) 93996-9252;2026-06-12;MG;Belo Horizonte;SITE;MOBILE;Informática;SSD;1;772.66;0;0;772.66;CARTAO_CREDITO;1;22;3774.92;48;Diamante;PROPRIO;5;0;0;1
PED2026005398;CLI03462;vinicius martins;viniciusmartins.3462@exemplo.com;(51) 90291-5902;2026-06-13;RS;Porto Alegre;APP;DESKTOP;Alimentacao;Suplemento Alimentar;1;280.16;0.1;22.41;274.56;PIX;1;43;3389.25;79;Diamante;PROPRIO;3;0;1;0
PED2026008179;CLI03420;Thiago Martins;thiagomartins.3420@exemplo.com;(21) 95920-6844;2026-05-23;SP; São Paulo ;APP;DESKTOP;Beleza e Saúde;Escova Elétrica;4;338.6;0.25;0;1015.8;CARTAO_DEBITO;1;48;2467.52;82;Diamante;PROPRIO;5;0;0;1
PED2026011520;CLI02819;Olivia Rocha;oliviarocha.2819@exemplo.com;(61) 95588-0001;2026-08-08;SP;São Paulo;Site;MOBILE;Beleza e Saúde;Perfume;2;654.33;0;0;1308.66;PIX;1;36;4132.7;76;Diamante;PROPRIO;3;0;0;1
PED2026008552;CLI02429;Mariana Dias;marianadias.2429@exemplo.com;51938158462;2026-08-19;MG;Belo Horizonte;SITE;MOBILE;Eletrodomésticos;Cafeteira;4;534.97;0;0;2139.87;PIX;1;20;1640.26;68;Diamante;PROPRIO;4;0;0;1
PED2026005226;CLI02787;Lucas Dias;lucasdias.2787@exemplo.com;(71) 96705-2643;2026-05-30;PB;João Pessoa;APP;DESKTOP;Casa e Decoração;Cadeira Escritório;1;2107.68;0;0;2107.68;CARTAO_CREDITO;10;22;8348.78;4;Prata;PROPRIO;4;0;0;0
PED2026003372;CLI01966;Ana Oliveira;anaoliveira.1966@exemplo.com;(19) 98122-6846;2026-01-15;MG;Belo Horizonte;MARKETPLACE;MOBILE;Casa e Decoração;Luminária;1;181.9;0.05;26.23;199.03;CARTAO_CREDITO;3;40;2203.65;62;Diamante;PARC253;4;0;1;0
PED2026007008;CLI02257;Zeca Rocha;zecarocha.2257@exemplo.com;(85) 90970-5933;20-07-2026;BA;Salvador;APP;mobile;Informática;Teclado mecânico;1;754.62;0.2;0;603.7;CARTAO_CREDITO;1;33;7017.16;50;Diamante;PROPRIO;5;0;0;1
PED2026002050;CLI01418;Paulo Ferreira;pauloferreira.1418@exemplo.com;(61) 90183-3738;07-07-2026;SAO PAULO;São Paulo;SITE;MOBILE;Eletrodomésticos;Lavadora;2;2750.26;0;0;5500.53;CARTAO_CREDITO;1;26;1337.58;82;Diamante;PROPRIO;3;0;0;0
PED2026011871;CLI01577;Ursula Gomes;ursulagomes.1577@exemplo.com;(81) 95626-5583;2026-07-22;SP;São Paulo;APP;MOBILE;Telefonia;Smartwatch;1;1800;0.05;0;1710.0;CARTAO_CREDITO;1;35;3899.01;3;Ouro;PROPRIO;4;0;1;1
PED2026000703;CLI00500;Yasmin Oliveira;yasminoliveira.500@exemplo.com;+55 85 96268-8391;2026-06-01;SC;Florianópolis;MARKETPLACE;MOBILE;Moda e Acessórios;Jaqueta;1;393.39;0.25;27.96;323.0; PIX ;1;44;3547.91;43;Diamante;PARC106;5;0;0;0
PED2026000243;CLI01242;Bruno Martins;brunomartins.1242@exemplo.com;81929175114;2026-05-25;PI;Teresina;SITE;MOBILE;Casa e Decoração;Organizador;2;69.85;0;14.54;154.24;Boleto;1;36;4611.2;18;Ouro;PROPRIO;;0;0;0
PED2026000272;CLI03579;Bruno Teixeira;brunoteixeira.3579@exemplo.com;41985444062;2026-07-31;São Paulo;São Paulo;market place;DESKTOP;Esportes;Bola;1;124.32;0.15;27.57;133.24;CARTAO_DEBITO;1;33;2022.97;12;Ouro;PARC255;4;0;0;1
PED2026011511;CLI01069;Isabela Rocha;isabelarocha.1069@exemplo.com;(81) 96506-9443;2026-05-27;sp;São Paulo;APP;MOBILE;Beleza e Saúde;Escova Elétrica;1;502.58;0;0;502.58;BOLETO;1;42;4342.32;32;Ouro;PROPRIO;4;0;0;1
PED2026011504;CLI01323;Carla Martins;CARLAMARTINS.1323@EXEMPLO.COM;(41) 92291-7028;2026-02-17;SC;Florianópolis;MARKETPLACE;MOBILE;Cultura;Box Livros;1;210.13;0;21.49;231.62;CARTAO_DEBITO;1;44;10583.46;41;Ouro;PARC112;5;0;0;0
PED2026010376;CLI02975;Carla Martins;carlamartins.2975@exemplo.com;(11) 92327-2852;2026-04-11;MA;São Luís;APP;DESKTOP;Casa e Decoração;Luminária;2;203.53;0.05;29.89;416.59;PIX;1;44;1604.84;46;Ouro;PROPRIO;5;0;1;1
PED2026001950;CLI01625;Felipe Silva;felipesilva.1625@exemplo.com;(21) 99250-9400;2026-08-09;SP;São Paulo;MARKETPLACE;DESKTOP;Eletrodomésticos;Geladeira;1;7200;0;0;7200;PIX;1;37;3129.41;68;Diamante;PARC046;5;0;0;0
PED2026000761;CLI02820;Zeca Lima;zecalima.2820@exemplo.com;(11) 94860-6482;2026-02-19;mg;Belo Horizonte;MARKETPLACE;MOBILE;Esportes;Tênis Corrida;1;491.66;0;39.02;530.68;PIX;1;43;7901.48;3;Bronze;PARC074;4;0;0;1
PED2026008206;CLI03242;Lucas Teixeira;lucasteixeira.3242@exemplo.com;(51) 94504-3458;2026-01-30;RN;Natal;APP;MOBILE;Casa e Decoração;Jogo de Cama;2;450;0.2;0;720.0;PIX;1;31;4737.99;18;Ouro;PROPRIO;5;0;1;0
PED2026004541;CLI01471;Felipe Gomes;felipegomes.1471@exemplo.com;(71) 93059-8607;2026-05-15;RJ;Rio de Janeiro;LOJA_FISICA;DESKTOP;Moda e Acessórios;Camiseta;1;97.03;0;10.01;107.04;CARTEIRA_DIGITAL;1;55;6533.76;31;Ouro;PROPRIO;5;0;0;0
PED2026002662;CLI01994;João Dias;joãodias.1994@exemplo.com;(21) 93522-9205;17/05/2026;MG;Belo Horizonte;SITE;MOBILE;Eletrodomésticos;Lavadora;2;2804.43;0;26.14;5635.0;CARTAO_CREDITO;5;26;5372.02;52;Diamante;PROPRIO;4;0;0;1
PED2026011487;CLI03004;João Ferreira;joãoferreira.3004@exemplo.com;81917309564;2026-01-07;AL;Maceió;APP;DESKTOP;Eletrodomésticos;Geladeira;1;6012.18;0;24.93;6037.11;CARTAO_CREDITO;1;21;1972.58;12;Prata;PROPRIO;5;0;0;1
PED2026006375;CLI03483;Diego Barbosa;diegobarbosa.3483@exemplo.com;(31) 92068-5477;2026-04-06;PR;Curitiba;APP;MOBILE;Telefonia;Fone Bluetooth;1;548.68;0.1;44.47;538.28;CARTAO_CREDITO;2;41;2479.32;8;Bronze;PROPRIO;5;0;1;1
PED2026009301;CLI00225;Sofia Vieira;sofiavieira.225@exemplo.com;(51) 94481-2436;2026-07-02;PR;Curitiba;MARKETPLACE;MOBILE;Eletrônicos;Câmera Wi-Fi;1;342.8;0.15;31.19;322.57;BOLETO;1;36;6224.56;35;Ouro;PARC096;4;0;1;0
PED2026004140;CLI02462;Diego Lima;diegolima.2462@exemplo.com;(71) 97662-7808;2026-06-14;Goiás;Goiânia;SITE;TABLET;Casa e Decoração;Cadeira Escritório;4;1703.2;0;0;6812.8;PIX;1;25;4188.12;41;Ouro;PROPRIO;5;0;0;0
PED2026001243;CLI02777;Mariana Gomes;marianagomes.2777@exemplo.com;+55 47 97585-8779;2026-02-23;RS;Porto Alegre;web;DESKTOP;Alimentação;Snacks;1;62.34;0;12.94;75.28;CARTAO CREDITO;1;30;1868.64;65;Diamante;PROPRIO;5;0;0;0
PED2026011649;CLI01044;Gabriela Martins;gabrielamartins.1044@exemplo.com;(21) 97647-6177;2026-08-22;SAO PAULO;São Paulo;Site;mobile;Casa e Decoração;Luminária;1;138.77;0.05;2.06;133.89;CARTEIRA_DIGITAL;1;43;1857.95;75;Diamante;PROPRIO;3;0;1;0
PED2026001442;CLI00410;Nicolas Ferreira;nicolasferreira.410@exemplo.com;71952757293;2026-01-13;DF;Brasília;MARKETPLACE;MOBILE;Eletrodomésticos;Lavadora;1;2079.62;0;0;2079.62;PIX;1;45;4793.72;41;Ouro;PARC197;5;0;0;1
PED2026011280;CLI03249;Diego Oliveira;diegooliveira.3249@exemplo.com;(11) 91387-8152;2026-04-30;SP;São Paulo;MARKETPLACE;MOBILE;Alimentação;Suplemento Alimentar;1;357.03;0;15.58;372.61;PIX;1;28;3050.5;58;Diamante;PARC222;4;0;0;1
PED2026001235;CLI00161;Olivia Silva;oliviasilva.161@exemplo.com;(61) 94534-0751;2026-06-25;distrito federal;Brasília;APP;MOBILE;Casa e Decoração;Luminária;2;99.25;0.2;33.81;192.61;Pagamento Instantâneo;1;30;7824.04;51;Diamante;PROPRIO;4;0;1;1
PED2026001584;CLI00442;paulo almeida;pauloalmeida.442@exemplo.com;(11) 93146-8510;2026-07-11;MG;Belo Horizonte;APP;DESKTOP;Informática;SSD;2;1011.53;0;0;2023.07;CARTAO_CREDITO;2;43;5722.78;66;Diamante;PROPRIO;3;0;0;0
PED2026006740;CLI02103;Paulo Lima;paulolima.2103@exemplo.com;31907242363;26/06/2026;SP;São Paulo;LOJA_FISICA;MOBILE;Eletrodomesticos;Air Fryer;1;684.23;0;0;684.23;CARTAO_CREDITO;1;29;3281.6;58;Diamante;PROPRIO;3;0;0;1
PED2026008671;CLI02348;Mariana Dias;marianadias.2348@exemplo.com;+55 41 96940-4130;2026-08-22;SP;São Paulo;APP;DESKTOP;Eletrodomésticos;Air Fryer;1;451.49;0;31.83;483.32;PIX;1;32;4224.94;38;Ouro;PROPRIO;4;0;0;0
PED2026004606;CLI01318;Lucas Almeida;lucasalmeida.1318@exemplo.com;(51) 94729-3202;2026-03-05;SC; Florianópolis ;SITE;DESKTOP;Telefonia;Smartwatch;1;465.01;0.15;6.65;401.91;PIX;1;49;3009.86;69;Diamante;PROPRIO;4;0;1;0
PED2026009609;CLI00615;Olivia Pereira;oliviapereira.615@exemplo.com;(51) 94605-4580;2026-03-30;SP;São Paulo;MARKETPLACE;DESKTOP;Moda e Acessórios;Jaqueta;2;412.86;0;7.59;833.3;CARTAO_CREDITO;4;57;1505.19;18;Ouro;PARC038;5;0;0;1
PED2026007630;CLI00384;Isabela Nunes;isabelanunes.384@exemplo.com;(51) 98590-8335;29/04/2026;RJ;Rio de Janeiro;APP;DESKTOP;Eletrodomésticos;Geladeira;3;7200;0.25;27.78;16227.78;PIX;1;63;18514.96;50;Diamante;PROPRIO;4;0;1;0
PED2026011377;CLI00260;Sofia Almeida;sofiaalmeida.260@exemplo.com;(31) 92468-1136;2026-05-18;MG;Belo Horizonte;APP;MOBILE;Eletrodomésticos;Lavadora;1;2080.8;0.25;0;1560.6;PIX;1;42;5969.39;34;Diamante;PROPRIO;3;0;1;0
PED2026009361;CLI00073;Henrique Nunes;henriquenunes.73@exemplo.com;(85) 99996-4271;2026-07-12;MG;Belo Horizonte;APP;MOBILE;Telefonia;Smartwatch;2;1213.06;0.2;24.85;1965.75;CARTAO_CREDITO;4;32;2050.17;30;Ouro;PROPRIO;3;0;0;0
PED2026008211;CLI00120;Isabela Lima;isabelalima.120@exemplo.com;(51) 92569-2705;2026-05-05;ba;Salvador;SITE;MOBILE;Eletrodomésticos;Lavadora;1;2215.8;0;17.19;2232.99;PIX;1;37;2157.82;26;Ouro;PROPRIO;4;0;0;1
PED2026003468;CLI01780;João Rocha;joãorocha.1780@exemplo.com;(31) 91170-3219;2026-08-27;BA;Salvador;SITE;desktop;Informática;Mouse sem fio;1;408.88;0.2;20.25;347.36;Pagamento Instantâneo;1;41;2395.76;47;Ouro;PROPRIO;4;0;0;0
PED2026003884;CLI01759;Olivia Almeida;oliviaalmeida.1759@exemplo.com;(61) 93293-6363;2026-02-14;RS;Porto Alegre;MARKETPLACE;MOBILE;Cultura;Box Livros;1;347.1;0.1;28.94;341.33;PIX;1;36;3107.48;14;Prata;PARC085;4;1;0;0
PED2026004129;CLI00285;Karen Nunes;karennunes.285@exemplo.com;(51) 95921-3814;2026-04-12;SP;São Paulo;market place;DESKTOP;Casa e Decoração;Luminária;1;167.69;0;41.98;209.67;PIX;1;24;3019.17;21;Prata;PARC025;4;0;0;0
PED2026002141;CLI02105;Rafael Almeida;rafaelalmeida.2105@exemplo.com;(41) 93904-4614;2026-02-19;RJ;Rio de Janeiro;SITE;MOBILE;Telefonia;Smartphone;1;3497.29;0.1;0;3147.56;CARTAO_CREDITO;1;22;1200;6;Prata;PROPRIO;4;0;1;0
PED2026000263;CLI02971;Olivia Dias;oliviadias.2971@exemplo.com;61951397818;2026-01-21; SP ;São Paulo;MARKETPLACE;DESKTOP;Eletrodomésticos;Lavadora;5;3513.57;0.1;19.04;15830.09;PIX;1;35;2944.51;53;Diamante;PARC208;2;0;1;1
PED2026003527;CLI02980;Henrique Silva;henriquesilva.2980@exemplo.com;(71) 95744-2420;2026-06-09;SC;Florianópolis;MARKETPLACE;TABLET;Informática;SSD;1;1174.45;0;0;1174.45;CARTAO_CREDITO;1;41;3637.04;28;Ouro;PARC126;3;0;0;0
